Fecha,Hora,period eating,period other,period resting,period rumination,period eating_count,period other_count,period resting_count,period rumination_count,nivel_actividad,nivel_estres
2024-07-11,14,0.321,0.079,0.59,0.01,2.0,1.0,2.0,1.0,0.1482620306253709,normal
2024-07-11,15,0.157,0.0,0.42,0.423,1.0,0.0,1.0,1.0,-0.1437235955192038,normal
2024-07-11,16,0.908,0.039,0.052,0.0,1.0,1.0,1.0,0.0,0.2901472324666143,normal
2024-07-11,17,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2996562873556395,normal
2024-07-11,18,0.885,0.0,0.0,0.115,2.0,0.0,0.0,2.0,0.208521169638196,normal
2024-07-11,19,0.0,0.0,0.446,0.554,0.0,0.0,2.0,2.0,-0.2542340717501166,normal
2024-07-11,20,0.0,0.0,0.41,0.59,0.0,0.0,2.0,1.0,-0.273492370660823,normal
2024-07-11,21,0.118,0.118,0.207,0.557,2.0,2.0,1.0,2.0,-0.1824094930112806,normal
2024-07-11,22,0.197,0.0,0.377,0.426,1.0,0.0,2.0,2.0,-0.1350273922825674,normal
2024-07-11,23,0.0,0.0,0.528,0.472,1.0,0.0,2.0,1.0,-0.2103679464535073,normal
2024-07-12,0,0.079,0.157,0.331,0.433,1.0,1.0,2.0,1.0,-0.1118933709975628,normal
2024-07-12,1,0.0,0.0,0.416,0.584,0.0,0.0,1.0,1.0,-0.2702826541757053,normal
2024-07-12,2,0.0,0.0,0.708,0.292,0.0,0.0,1.0,2.0,-0.1140764518999748,normal
2024-07-12,3,0.0,0.0,0.656,0.344,0.0,0.0,1.0,1.0,-0.1418939947709953,normal
2024-07-12,4,0.0,0.118,0.725,0.157,0.0,1.0,2.0,1.0,0.0011834746329431,normal
2024-07-12,5,0.039,0.0,0.508,0.452,1.0,0.0,2.0,2.0,-0.1896674863112751,normal
2024-07-12,6,0.075,0.118,0.511,0.295,1.0,1.0,1.0,2.0,-0.0533676440016495,normal
2024-07-12,7,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2996562873556395,normal
2024-07-12,8,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2996562873556395,normal
2024-07-12,9,0.285,0.0,0.282,0.433,1.0,0.0,2.0,1.0,-0.116109726260975,normal
2024-07-12,10,0.613,0.0,0.387,0.0,1.0,0.0,1.0,0.0,0.1999935175444245,normal
2024-07-12,11,0.331,0.0,0.0,0.669,1.0,0.0,0.0,1.0,-0.2305123539745319,normal
2024-07-12,12,0.0,0.0,0.59,0.41,0.0,0.0,1.0,2.0,-0.1772008761072905,normal
2024-07-12,13,0.551,0.0,0.151,0.298,1.0,0.0,1.0,1.0,0.0246109534908234,normal
2024-07-12,14,0.0,0.0,0.252,0.748,0.0,0.0,2.0,1.0,-0.3580149047689238,normal
2024-07-12,15,0.38,0.0,0.502,0.118,2.0,0.0,2.0,1.0,0.0768654102207958,normal
2024-07-12,16,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2996562873556395,normal
2024-07-12,17,0.744,0.0,0.0,0.256,1.0,0.0,0.0,1.0,0.0967815905237652,normal
2024-07-12,18,0.666,0.0,0.0,0.334,1.0,0.0,0.0,1.0,0.0349682063328035,normal
2024-07-12,19,0.161,0.0,0.131,0.708,1.0,0.0,2.0,1.0,-0.2951550224143775,normal
